charger id,id,lat,lon,amenity,tags,name,shop type
6759463884,4751071684,-32.2495503,148.6099097,cafe,"{'addr:city': 'Dubbo', 'addr:housenumber': '76', 'addr:postcode': '2830', 'addr:street': 'Wingewarra Street', 'amenity': 'cafe', 'name': 'Outlook Cafe'}",Outlook Cafe,
6759463884,6456722833,-32.2499278,148.6091712,charging_station,"{'amenity': 'charging_station', 'brand': 'Tesla Supercharger', 'brand:wikidata': 'Q17089620', 'brand:wikipedia': 'en:Tesla Supercharger', 'description': 'Tesla Supercharger', 'name': 'Tesla Supercharger', 'operator': 'Tesla, Inc.', 'operator:wikidata': 'Q478214', 'operator:wikipedia': 'en:Tesla, Inc.', 'short_name': 'Tesla', 'socket:tesla_supercharger': '4'}",Tesla Supercharger,
6773221148,4076324323,-25.5396043,152.6995006,,"{'name': 'Comet Place', 'source': 'Bing', 'source:name': 'survey'}",Comet Place,
6773221148,4076324328,-25.5394469,152.6995973,,"{'addr:city': 'Maryborough', 'addr:housenumber': '1/133', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Bruce Saunders MP Member for Maryborough', 'office': 'government', 'source': 'survey'}",Bruce Saunders MP Member for Maryborough,
6773221148,4076324329,-25.5395416,152.6997193,,"{'addr:city': 'Maryborough', 'addr:housenumber': '133', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Skilltech', 'office': 'yes', 'source': 'survey'}",Skilltech,
6773221148,4076324333,-25.5398114,152.6998092,,"{'addr:city': 'Maryborough', 'addr:housenumber': '5/133', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Future Directions Financial Services', 'office': 'financial', 'source': 'survey'}",Future Directions Financial Services,
6773221148,4076324334,-25.5398402,152.6994967,,"{'addr:city': 'Maryborough', 'addr:housenumber': '7/133', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'brand': 'RACQ', 'brand:short': 'RACQ', 'brand:wikidata': 'Q16822163', 'name': 'RACQ', 'office': 'insurance', 'official_name': 'Royal Automobile Club of Queensland', 'source': 'survey'}",RACQ,
6773221148,4076324335,-25.5397579,152.6993733,,"{'addr:city': 'Maryborough', 'addr:housenumber': '133', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Optical Warehouse', 'shop': 'optician', 'source': 'survey'}",Optical Warehouse,optician
6773221148,4076324338,-25.5399092,152.6992834,,"{'addr:city': 'Maryborough', 'addr:housenumber': '123', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Camping World', 'shop': 'outdoor', 'source': 'survey'}",Camping World,outdoor
6773221148,4102554592,-25.5394025,152.6992177,,"{'addr:city': 'Maryborough', 'addr:housenumber': '2B/138', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'brand': 'Telstra', 'brand:wikidata': 'Q721162', 'brand:wikipedia': 'en:Telstra', 'name': 'Telstra', 'shop': 'mobile_phone', 'source:name': 'survey'}",Telstra,mobile_phone
6773221148,4102554593,-25.539296,152.6993331,doctors,"{'addr:city': 'Maryborough', 'addr:housenumber': '3/120', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'amenity': 'doctors', 'healthcare': 'doctor', 'name': 'Jema Clinic', 'source:name': 'survey'}",Jema Clinic,
6773221148,4102554632,-25.5396724,152.6986571,,"{'addr:city': 'Maryborough', 'addr:housenumber': '102', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Queensland Department of Education and Training', 'office': 'government', 'source:name': 'survey'}",Queensland Department of Education and Training,
6773221148,4102554633,-25.5395623,152.6987591,,"{'addr:city': 'Maryborough', 'addr:housenumber': '102', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Queensland Department of Environment and Heritage Protection', 'office': 'government'}",Queensland Department of Environment and Heritage Protection,
6773221148,4102554634,-25.5395199,152.6985177,,"{'addr:city': 'Maryborough', 'addr:housenumber': '102', 'addr:postcode': '4650', 'addr:street': 'Lennox Street', 'name': 'Queensland Department of National Parks, Recreation, Sport and Racing', 'office': 'government', 'source:name': 'survey'}","Queensland Department of National Parks, Recreation, Sport and Racing",
6773221148,4102554636,-25.5392259,152.6993894,doctors,"{'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'pathology', 'name': 'QML Pathology', 'source:name': 'survey'}",QML Pathology,
6773221148,4102554707,-25.5403476,152.6992191,,"{'name': 'Wide Bay Mitsubishi', 'shop': 'car', 'source': 'survey'}",Wide Bay Mitsubishi,car
6773221148,4102554708,-25.5404311,152.6992982,,"{'name': 'Wide Bay Mazda', 'shop': 'car', 'source': 'survey'}",Wide Bay Mazda,car
6773250148,4116111790,-28.1640674,153.5143072,cafe,"{'amenity': 'cafe', 'name': 'Burger Me Fresh', 'opening_hours': 'Mo-Su 08:00-15:00'}",Burger Me Fresh,
6773250148,4225150588,-28.163768,153.5142474,fuel,"{'amenity': 'fuel', 'brand': 'Hope Energy', 'name': 'Hope Energy'}",Hope Energy,
6773250148,4225151089,-28.1639768,153.5139606,,"{'leisure': 'fitness_centre', 'name': 'Sierra Fitness'}",Sierra Fitness,
6773250148,4225151090,-28.164039,153.5144506,fast_food,"{'amenity': 'fast_food', 'brand': 'Subway', 'brand:wikidata': 'Q244457', 'cuisine': 'sandwich', 'name': 'Subway', 'website': 'https://www.subway.com/en-AU'}",Subway,
6773250148,4225151091,-28.1638271,153.5140885,,"{'name': 'Hope Energy', 'operator': 'Hope Energy', 'shop': 'convenience'}",Hope Energy,convenience
6773250148,7838925196,-28.1637459,153.5158178,,"{'bus': 'yes', 'gtfs_id': '300006', 'gtfs_stop_code': '300006', 'highway': 'bus_stop', 'name': 'Johnston Street', 'network': 'Translink', 'network:wikidata': 'Q7833625', 'network:wikipedia': 'en:TransLink (Queensland)', 'public_transport': 'platform', 'route_ref': '700;760;768', 'transport:zone': '6', 'url': 'http://translink.com.au/stop/300006/gtfs/'}",Johnston Street,
6773250148,11265628046,-28.1647287,153.5152358,doctors,"{'addr:unit': 'F8', 'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'radiology', 'name': 'Queensland XRay', 'opening_hours': 'Mo-Fr 07:30-17:00', 'phone': '+61 7 5513 3700', 'website': 'https://www.qldxray.com.au/locations/gold-coast-airport-central'}",Queensland XRay,
6773252378,4027667916,-35.0021004,148.1098598,charging_station,"{'amenity': 'charging_station', 'brand': 'Tesla Supercharger', 'brand:wikidata': 'Q17089620', 'brand:wikipedia': 'en:Tesla Supercharger', 'capacity': '6', 'description': 'Tesla Supercharger', 'fee': 'yes', 'name': 'Tesla Supercharger', 'operator': 'Tesla, Inc.', 'operator:wikidata': 'Q478214', 'operator:wikipedia': 'en:Tesla, Inc.', 'short_name': 'Tesla', 'socket:tesla_supercharger': '6', 'socket:tesla_supercharger:output': '120 kW', 'socket:tesla_supercharger_ccs': '6', 'socket:tesla_supercharger_ccs:output': '120 kW', 'source': 'https://www.teslamotors.com/en_AU'}",Tesla Supercharger,
6773252378,4437505109,-35.0023593,148.1101695,fast_food,"{'amenity': 'fast_food', 'cuisine': 'coffee_shop', 'name': ""Oliver's Real Food"", 'website': 'https://oliversrealfood.com.au/'}",Oliver's Real Food,
6773252378,6773252378,-35.0021569,148.1104046,charging_station,"{'amenity': 'charging_station', 'authentication:app': 'yes', 'brand': 'Chargefox', 'capacity': '1', 'description': 'Chargefox Gundagai', 'fee': 'yes', 'name': 'Chargefox Gundagai', 'operator': 'Chargefox', 'operator:wikidata': 'Q105775824', 'output': '50 kW', 'parking:fee': 'no', 'payment:app': 'yes', 'socket:chademo': '1', 'socket:chademo:output': '50 kW', 'socket:type2_combo': '1', 'socket:type2_combo:output': '50 kW'}",Chargefox Gundagai,
6773252378,11445032635,-35.0024745,148.1105522,,"{'artwork_type': 'sculpture', 'description': 'A Big Koala, but not THE Big Koala', 'name': 'Big Koala', 'tourism': 'artwork'}",Big Koala,
6773287818,7838924460,-27.4445956,153.0848883,,"{'bus': 'yes', 'gtfs_id': '200306', 'gtfs_stop_code': '200306', 'highway': 'bus_stop', 'name': 'Macarthur Ave at Northshore Ferry', 'network': 'Translink', 'network:wikidata': 'Q7833625', 'network:wikipedia': 'en:TransLink (Queensland)', 'public_transport': 'platform', 'route_ref': '304;305', 'transport:zone': '1', 'url': 'http://translink.com.au/stop/200306/gtfs/'}",Macarthur Ave at Northshore Ferry,
6773289000,1811164630,-25.235,152.27889,,"{'name': 'Childers Rest Area', 'tourism': 'camp_site'}",Childers Rest Area,
6773289000,3800740928,-25.2360653,152.2781993,,"{'name': 'Childers Heritage', 'shop': 'gift'}",Childers Heritage,gift
6773289000,3800740929,-25.2361258,152.2783673,cafe,"{'amenity': 'cafe', 'name': 'Kape Centro'}",Kape Centro,
6773289000,8855499540,-25.235528,152.2784142,,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Childers', 'network': 'Intercity', 'operator': 'Greyhound', 'public_transport': 'platform', 'ref': 'CHI'}",Childers,
6773304236,360675208,-26.417793,152.911793,,"{'bus': 'yes', 'gtfs_id': '301598', 'gtfs_location_type': '0', 'gtfs_stop_code': '301598', 'highway': 'bus_stop', 'name': 'Elm Street at Cooroy Station', 'network': 'Translink', 'network:wikidata': 'Q7833625', 'network:wikipedia': 'en:TransLink (Queensland)', 'public_transport': 'platform', 'route_ref': '631;632;R612;R613', 'source': 'data.qld.gov.au', 'transport:zone': '8', 'url': 'http://translink.com.au/stop/301598/gtfs/'}",Elm Street at Cooroy Station,
6773304236,360675233,-26.417783,152.911584,,"{'bus': 'yes', 'gtfs_id': '301599', 'gtfs_location_type': '0', 'gtfs_stop_code': '301599', 'highway': 'bus_stop', 'name': 'Elm Street at Cooroy Station', 'network': 'Translink', 'network:wikidata': 'Q7833625', 'network:wikipedia': 'en:TransLink (Queensland)', 'public_transport': 'platform', 'route_ref': '631;632;R612', 'shelter': 'yes', 'source': 'data.qld.gov.au', 'transport:zone': '8', 'url': 'http://translink.com.au/stop/301599/gtfs/'}",Elm Street at Cooroy Station,
6773304236,1875330646,-26.4176809,152.9111931,,"{'gtfs_id': 'place_crysta', 'name': 'Cooroy', 'network': 'Translink', 'network:wikidata': 'Q7833625', 'operator': 'Queensland Rail', 'operator:wikidata': 'Q379439', 'public_transport': 'station', 'railway': 'station', 'train': 'yes', 'wikidata': 'Q5168051', 'wikipedia': 'en:Cooroy railway station'}",Cooroy,
6773304236,1901165341,-26.4175808,152.9119477,,"{'addr:housenumber': '30', 'addr:street': 'Elm Street', 'name': 'Cooroy Motel', 'phone': '+61 7 5447 6444', 'tourism': 'motel', 'website': 'http://www.cooroymotel.com.au/'}",Cooroy Motel,
6773304236,1901220246,-26.4170908,152.9119021,fuel,"{'amenity': 'fuel', 'brand': 'BP', 'brand:wikidata': 'Q152057', 'name': 'Wessel Petroleum', 'self_service': 'yes'}",Wessel Petroleum,
6773304236,1901942573,-26.416291,152.9118042,,"{'name': 'Cooroy Hot Bread Kitchen', 'shop': 'bakery'}",Cooroy Hot Bread Kitchen,bakery
6773304236,1901949261,-26.4164063,152.9118095,fast_food,"{'amenity': 'fast_food', 'cuisine': 'fish_and_chips', 'drive_through': 'no', 'name': 'Cooroy Fish ‘n’ Chips', 'outdoor_seating': 'no', 'payment:cash': 'yes', 'payment:credit_cards': 'yes', 'payment:debit_cards': 'yes', 'takeaway': 'yes', 'wheelchair': 'no'}",Cooroy Fish ‘n’ Chips,
6773304236,1940814284,-26.4175701,152.9106647,restaurant,"{'amenity': 'restaurant', 'name': 'Cooroy RSL Club', 'opening_hours': 'Mo-Sa 10:00-24:00; Su 11:00-22:00', 'reservation': 'yes', 'source': 'Bing', 'wheelchair': 'yes'}",Cooroy RSL Club,
6773304236,8855499534,-26.4177387,152.9117956,,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cooroy - Sunshine Coast', 'network': 'Intercity', 'operator': 'Greyhound', 'public_transport': 'platform', 'ref': 'COO'}",Cooroy - Sunshine Coast,
6773304236,8855499535,-26.4177302,152.9115784,,"{'bus': 'yes', 'highway': 'bus_stop', 'name': 'Cooroy - Sunshine Coast', 'network': 'Intercity', 'operator': 'Greyhound', 'public_transport': 'platform', 'ref': 'COO', 'shelter': 'yes'}",Cooroy - Sunshine Coast,
6773304236,11160236544,-26.4175837,152.9111607,,"{'name': 'Cooroy', 'public_transport': 'stop_position', 'railway': 'stop', 'ref': '1', 'train': 'yes'}",Cooroy,
6773304236,11162495006,-26.4164511,152.9118228,restaurant,"{'amenity': 'restaurant', 'cuisine': 'indian', 'name': 'Deepak'}",Deepak,
6773336912,5031659321,-26.6545741,153.0874407,bureau_de_change,"{'amenity': 'bureau_de_change', 'name': 'Crown', 'name:en': 'Crown', 'website': 'https://www.crowncurrency.com.au/'}",Crown,
6773336912,6773336912,-26.6537911,153.0874707,charging_station,"{'amenity': 'charging_station', 'brand': 'Tesla Supercharger', 'brand:wikidata': 'Q17089620', 'brand:wikipedia': 'en:Tesla, Inc.', 'capacity': '6', 'description': 'Tesla Supercharger', 'name': 'Tesla Supercharger', 'operator': 'Tesla, Inc.', 'operator:wikidata': 'Q478214', 'short_name': 'Tesla', 'socket:tesla_supercharger': '6', 'socket:tesla_supercharger:output': '120 kW'}",Tesla Supercharger,
6773336912,9357271000,-26.6540067,153.0881661,,"{'name': 'Prouds Maroochydore', 'operator': 'Prouds', 'shop': 'jewelry'}",Prouds Maroochydore,jewelry
6773336912,9357271001,-26.6543542,153.0877044,atm,"{'amenity': 'atm', 'brand': 'Armaguard', 'brand:wikidata': 'Q118898974', 'charge': '$2.50', 'currency:AUD': 'yes', 'drive_through': 'no', 'fee': 'yes', 'name': 'atmx', 'network': 'atmx by Armaguard', 'operator': 'Armaguard Group'}",atmx,
6775859672,595786166,-37.809164,144.9694847,pub,"{'amenity': 'pub', 'name': 'Coopers Inn'}",Coopers Inn,
6775859672,595786374,-37.8097757,144.9701378,pharmacy,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Exhibition Pharmacy', 'opening_hours': 'Mo-Fr 07:45-18:00'}",Exhibition Pharmacy,
6775859672,595787645,-37.8103168,144.969541,,"{'brand': '7-Eleven', 'brand:wikidata': 'Q259340', 'brand:wikipedia': 'en:7-Eleven', 'name': '7-Eleven', 'shop': 'convenience'}",7-Eleven,convenience
6775859672,595789347,-37.810374,144.9693613,restaurant,"{'addr:housenumber': '250', 'addr:postcode': '3000', 'addr:street': 'Elizabeth Street', 'amenity': 'restaurant', 'building': 'retail', 'name': 'Curry Bowl'}",Curry Bowl,
6775859672,726967671,-37.8106055,144.9696399,restaurant,"{'addr:housenumber': '229', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'name': 'Dumpling Sisters', 'phone': '+61 3 9663 1888'}",Dumpling Sisters,
6775859672,726967748,-37.810488,144.97004,,"{'addr:housenumber': '222', 'addr:street': 'Exhibition Street', 'brand': 'Woolworths Metro', 'brand:wikidata': 'Q111772555', 'name': 'Woolworths Metro', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 08:00-21:00', 'operator': 'Woolworths Group', 'operator:wikidata': 'Q607272', 'shop': 'supermarket', 'wheelchair': 'yes'}",Woolworths Metro,supermarket
6775859672,726967791,-37.810263,144.969954,cafe,"{'amenity': 'cafe', 'name': 'The Maj'}",The Maj,
6775859672,1060539770,-37.809302,144.9690046,restaurant,"{'amenity': 'restaurant', 'name': 'Trunk'}",Trunk,
6775859672,1080052561,-37.8097206,144.970302,doctors,"{'addr:housenumber': '68', 'addr:street': 'Lonsdale Street', 'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'No 68 Medical Centre', 'phone': '+61 3 9639 9600'}",No 68 Medical Centre,
6775859672,1080125030,-37.81051,144.968961,restaurant,"{'addr:housenumber': '113', 'addr:street': 'Lonsdale Street', 'amenity': 'restaurant', 'building': 'retail', 'name': 'Seamstress'}",Seamstress,
6775859672,1439909095,-37.810568,144.969628,restaurant,"{'addr:housenumber': '229', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'chinese', 'name': 'Dumplings 2 Go', 'phone': '+61 3 9663 1888', 'takeaway': 'yes', 'toilets:wheelchair': 'no', 'wheelchair': 'yes', 'wheelchair:description': ""Restaurant changed it's name recently""}",Dumplings 2 Go,
6775859672,1928214645,-37.8094798,144.9698046,atm,"{'amenity': 'atm', 'brand': 'NAB', 'brand:wikidata': 'Q1430985', 'brand:wikipedia': 'en:National Australia Bank', 'name': 'NAB', 'operator': 'NAB', 'operator:wikidata': 'Q1430985', 'operator:wikipedia': 'en:National Australia Bank'}",NAB,
6775859672,1928219319,-37.8102996,144.9695661,atm,"{'amenity': 'atm', 'brand': '7-Eleven', 'brand:wikidata': 'Q259340', 'building': 'retail', 'fee': '$2.00', 'name': '7-Eleven', 'operator': '7-11', 'shop': 'convenience'}",7-Eleven,convenience
6775859672,2490518041,-37.810459,144.969604,restaurant,"{'addr:city': 'Melbourne', 'addr:housenumber': '233', 'addr:postcode': '3000', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'chinese', 'name': 'The Gate Keeper', 'wheelchair': 'yes'}",The Gate Keeper,
6775859672,2490518708,-37.810514,144.969612,cafe,"{'addr:city': 'Melbourne', 'addr:housenumber': '231', 'addr:postcode': '3000', 'addr:street': 'Exhibition Street', 'amenity': 'cafe', 'building': 'retail', 'cuisine': 'sandwich', 'name': 'That Schnitzel Place', 'outdoor_seating': 'no', 'takeaway': 'yes', 'wheelchair': 'yes'}",That Schnitzel Place,
6775859672,3877513157,-37.810023,144.969245,cafe,"{'amenity': 'cafe', 'name': 'Country Bred on Lonsdale'}",Country Bred on Lonsdale,
6775859672,4061250651,-37.8092502,144.9695103,restaurant,"{'amenity': 'restaurant', 'name': 'Bros Sushi'}",Bros Sushi,
6775859672,4061250677,-37.8104616,144.9688836,,"{'bench': 'yes', 'bin': 'yes', 'bus': 'yes', 'highway': 'bus_stop', 'lit': 'no', 'name': 'Exhibition Street/Lonsdale Street', 'network': 'PTV - Metropolitan Buses', 'network:wikidata': 'Q7257648', 'network:wikipedia': 'en:Public Transport Victoria', 'operator': 'Transdev', 'public_transport': 'platform', 'ref': 'ID.19542', 'ref:ptv_website': '18051', 'shelter': 'no', 'tactile_paving': 'yes'}",Exhibition Street/Lonsdale Street,
6775859672,4568062296,-37.8103353,144.9694598,bar,"{'amenity': 'bar', 'name': 'Bomba Rooftop', 'name:en': 'Bomba Rooftop'}",Bomba Rooftop,
6775859672,5938036774,-37.8098799,144.9697772,,"{'brand': 'Telstra', 'brand:wikidata': 'Q721162', 'brand:wikipedia': 'en:Telstra', 'name': 'Telstra', 'shop': 'mobile_phone'}",Telstra,mobile_phone
6775859672,5938036777,-37.809834,144.9702466,,"{'bench': 'no', 'bus': 'yes', 'highway': 'bus_stop', 'name': 'Exhibition Street/Lonsdale Street', 'network': 'PTV - Metropolitan Buses', 'network:wikidata': 'Q7257648', 'network:wikipedia': 'en:Public Transport Victoria', 'not_served_by': '961', 'operator': 'Transdev', 'passenger_information_display': 'yes', 'public_transport': 'platform', 'ref': 'ID.19558', 'ref:ptv_website': '18051', 'route_ref': '302;303;304;305;309;318;350;905;906;907;908', 'shelter': 'no', 'tactile_paving': 'yes'}",Exhibition Street/Lonsdale Street,
6775859672,6422188285,-37.809214,144.9686858,bar,"{'addr:housenumber': '106', 'addr:postcode': '3000', 'addr:state': 'VIC', 'addr:street': 'Little Lonsdale Street', 'addr:suburb': 'Melbourne', 'amenity': 'bar', 'min_age': '18', 'name': 'Troika Bar'}",Troika Bar,
6775859672,8260960217,-37.8094094,144.968953,bar,"{'amenity': 'bar', 'name': 'Pepes'}",Pepes,
6775859672,9021481033,-37.8092534,144.9684342,cafe,"{'addr:housenumber': '8', 'addr:postcode': '3000', 'addr:state': 'VIC', 'addr:street': 'Exploration Lane', 'addr:suburb': 'Melbourne', 'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'The League of Honest Coffee', 'phone': '+61 3 96540169', 'website': 'https://leagueofhonestcoffee.com.au'}",The League of Honest Coffee,
6775859672,10187961370,-37.8091934,144.9687477,restaurant,"{'addr:housenumber': '100', 'addr:postcode': '3000', 'addr:state': 'VIC', 'addr:street': 'Little Lonsdale Street', 'addr:suburb': 'Melbourne', 'amenity': 'restaurant', 'cuisine': 'korean', 'name': 'Hong Dae'}",Hong Dae,
6775859672,11726229968,-37.8100645,144.9685203,cafe,"{'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Axil Coffee Roasters', 'website': 'https://axilcoffee.com.au'}",Axil Coffee Roasters,
6775859672,11726300811,-37.8096005,144.9682118,restaurant,"{'addr:housenumber': '130', 'addr:postcode': '3000', 'addr:state': 'VIC', 'addr:street': 'Lonsdale Street', 'addr:suburb': 'Melbourne', 'addr:unit': '2', 'amenity': 'restaurant', 'cuisine': 'american', 'name': 'Operator Diner', 'website': 'https://operatordiner.com.au'}",Operator Diner,
6775859672,11726300812,-37.8096916,144.9682521,fast_food,"{'amenity': 'fast_food', 'brand': 'Fishbowl', 'brand:wikidata': 'Q110785465', 'cuisine': 'salad', 'name': 'Fishbowl', 'takeaway': 'yes', 'website': 'https://fishbowl.com.au'}",Fishbowl,
6775859672,11726300813,-37.8095305,144.9683594,restaurant,"{'amenity': 'restaurant', 'cuisine': 'sushi', 'name': 'Sakura Kaiten-Sushi', 'phone': '+61 3 90771167', 'website': 'https://sakurakaitensushi.com.au'}",Sakura Kaiten-Sushi,
6775859672,11743224075,-37.8102815,144.9683193,,"{'artist_name': 'Paul Montford', 'artwork_type': 'statue', 'material': 'bronze', 'name': ""John Wesley's Statue"", 'tourism': 'artwork', 'wikidata': 'Q124984403'}",John Wesley's Statue,
6775859672,11743241583,-37.8092384,144.9685487,restaurant,"{'amenity': 'restaurant', 'cuisine': 'chinese', 'name': 'New Kum Den'}",New Kum Den,
6775859673,595786374,-37.8097757,144.9701378,pharmacy,"{'amenity': 'pharmacy', 'healthcare': 'pharmacy', 'name': 'Exhibition Pharmacy', 'opening_hours': 'Mo-Fr 07:45-18:00'}",Exhibition Pharmacy,
6775859673,595787645,-37.8103168,144.969541,,"{'brand': '7-Eleven', 'brand:wikidata': 'Q259340', 'brand:wikipedia': 'en:7-Eleven', 'name': '7-Eleven', 'shop': 'convenience'}",7-Eleven,convenience
6775859673,600644204,-37.8097711,144.9714384,cafe,"{'addr:housenumber': '19', 'addr:street': 'Lonsdale Street', 'amenity': 'cafe', 'cuisine': 'coffee_shop', 'name': 'Lonsdale Coffee Delight', 'opening_hours': 'Mo-Fr 6:00-15:30'}",Lonsdale Coffee Delight,
6775859673,726966333,-37.809801,144.971353,,"{'name': 'Oaks On Lonsdale', 'tourism': 'hotel'}",Oaks On Lonsdale,
6775859673,726966377,-37.809886,144.971151,,"{'atm': 'yes', 'branch': 'X press', 'brand': 'IGA', 'brand:wikidata': 'Q5970945', 'brand:wikipedia': 'en:IGA (Australian supermarket group)', 'name': 'IGA', 'shop': 'supermarket'}",IGA,supermarket
6775859673,726966501,-37.809954,144.970954,,"{'addr:housenumber': '43', 'addr:street': 'Lonsdale Street', 'name': 'Quest On Lonsdale', 'tourism': 'hotel'}",Quest On Lonsdale,
6775859673,726966568,-37.8099973,144.9708523,cafe,"{'addr:housenumber': '53', 'addr:postcode': '3000', 'addr:street': 'Lonsdale Street', 'amenity': 'cafe', 'name': ""Kenny's Bakery Cafe"", 'opening_hours': 'Mo-Fr 6:30-16:30', 'website': 'http://www.kennysbakerycafe.com.au/'}",Kenny's Bakery Cafe,
6775859673,726966581,-37.810031,144.970707,cafe,"{'amenity': 'cafe', 'name': 'Healthy Nibbles'}",Healthy Nibbles,
6775859673,726966695,-37.810128,144.97047,parking,"{'access': 'yes', 'amenity': 'parking', 'fee': 'yes', 'layer': '-1', 'name': '59 Lonsdale Street Car Park', 'operator': 'Secure', 'parking': 'underground'}",59 Lonsdale Street Car Park,
6775859673,726967671,-37.8106055,144.9696399,restaurant,"{'addr:housenumber': '229', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'name': 'Dumpling Sisters', 'phone': '+61 3 9663 1888'}",Dumpling Sisters,
6775859673,726967743,-37.8106902,144.9696748,restaurant,"{'addr:housenumber': '223', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'japanese', 'name': 'Yamato 2', 'phone': '+61 3 9663 1707'}",Yamato 2,
6775859673,726967748,-37.810488,144.97004,,"{'addr:housenumber': '222', 'addr:street': 'Exhibition Street', 'brand': 'Woolworths Metro', 'brand:wikidata': 'Q111772555', 'name': 'Woolworths Metro', 'opening_hours': 'Mo-Fr 07:00-22:00; Sa 08:00-22:00; Su 08:00-21:00', 'operator': 'Woolworths Group', 'operator:wikidata': 'Q607272', 'shop': 'supermarket', 'wheelchair': 'yes'}",Woolworths Metro,supermarket
6775859673,726967791,-37.810263,144.969954,cafe,"{'amenity': 'cafe', 'name': 'The Maj'}",The Maj,
6775859673,836036965,-37.8106839,144.9709757,restaurant,"{'addr:housenumber': '50', 'addr:street': 'Little Bourke Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'chinese', 'name': 'Shark Fin Inn', 'name:zh': '吃為先酒家', 'phone': '+61 3 9662 2681', 'website': 'https://www.sharkfin.com.au/'}",Shark Fin Inn,
6775859673,836036966,-37.8107432,144.9706943,restaurant,"{'addr:housenumber': '56', 'addr:street': 'Little Bourke Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'japanese', 'name': ""Kuni's Japanese Restaurant"", 'phone': '+61 3 9663 7243', 'website': 'http://www.kunismelbourne.com/'}",Kuni's Japanese Restaurant,
6775859673,836037828,-37.8100779,144.9707933,cafe,"{'addr:housenumber': '57', 'addr:street': 'Lonsdale Street', 'amenity': 'cafe', 'name': 'Piadina Slowfood', 'name:ko': '피아디나 슬로푸드 이탈리아 샌드위치', 'phone': '+61 3 9662 2277'}",Piadina Slowfood,
6775859673,836038833,-37.810595,144.971193,restaurant,"{'addr:housenumber': '44', 'addr:street': 'Little Bouke Street', 'amenity': 'restaurant', 'cuisine': 'thai', 'name': 'Longrain', 'phone': '+61 3 9671 3151', 'website': 'https://www.longrain.com/'}",Longrain,
6775859673,1080052561,-37.8097206,144.970302,doctors,"{'addr:housenumber': '68', 'addr:street': 'Lonsdale Street', 'amenity': 'doctors', 'healthcare': 'doctor', 'healthcare:speciality': 'general', 'name': 'No 68 Medical Centre', 'phone': '+61 3 9639 9600'}",No 68 Medical Centre,
6775859673,1439909095,-37.810568,144.969628,restaurant,"{'addr:housenumber': '229', 'addr:street': 'Exhibition Street', 'amenity': 'restaurant', 'building': 'retail', 'cuisine': 'chinese', 'name': 'Dumplings 2 Go', 'phone': '+61 3 9663 1888', 'takeaway': 'yes', 'toilets:wheelchair': 'no', 'wheelchair': 'yes', 'wheelchair:description': ""Restaurant changed it's name recently""}",Dumplings 2 Go,
6775859673,1928214645,-37.8094798,144.9698046,atm,"{'amenity': 'atm', 'brand': 'NAB', 'brand:wikidata': 'Q1430985', 'brand:wikipedia': 'en:National Australia Bank', 'name': 'NAB', 'operator': 'NAB', 'operator:wikidata': 'Q1430985', 'operator:wikipedia': 'en:National Australia Bank'}",NAB,
6775859673,1928219319,-37.8102996,144.9695661,atm,"{'amenity': 'atm', 'brand': '7-Eleven', 'brand:wikidata': 'Q259340', 'building': 'retail', 'fee': '$2.00', 'name': '7-Eleven', 'operator': '7-11', 'shop': 'convenience'}",7-Eleven,convenience
